id	type	language	license	rightsHolder	accessRights	bibliographicCitation	references	institutionID	datasetName	ownerInstitutionCode	informationWithheld	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	eventDate	startDayOfYear	endDayOfYear	fieldNumber	fieldNotes	eventRemarks	continent	country	countryCode	stateProvince	locality	verbatimElevation	locationRemarks	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	decimalLatitude	decimalLongitude	geodeticDatum	georeferenceVerificationStatus	georeferenceRemarks
P3-F1-B1-TC8-1-9	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC8-1-9	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 35	16/06/2015	167	198	Llanganates | TC8-1-9	SI TIENE REPLICA	Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC8-1-9|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HI01226488|Modelo de camara: Reconix PC856 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	Rio Zunag	1473,0	Categoria manejo: NA	lat: -1,38226273705054 | lon: -78,1821111120583	9847032	813597	UTM 17S	WGS84	-1,38226	-78,18211	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC23-1-10	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC23-1-10	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 30	17/06/2015	168	200	Llanganates | TC23-1-10	SI TIENE REPLICA	Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC23-1-10|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HI01226349|Modelo de camara: Reconix PC871 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	El Triunfo (Toma de Agua)	3304,0	Categoria manejo: Parque Nacional	lat: -1,24863995838988 | lon: -78,4053299222911	9861845	788753	UTM 17S	WGS84	-1,24864	-78,40533	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC24-2-10	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC24-2-10	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 32 | # fotos: 15	17/06/2015	168	200	Llanganates | TC24-2-10	SI TIENE REPLICA	Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC24-2-10|Criterios de colocacion: ND|Descrpcion del criterio: ND|Codigo camara: P850HI01226476|Modelo de camara: Reconix PC872 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	Quebrada los Incas	3089,0	Categoria manejo: Parque Nacional	lat: -1,28491071820865 | lon: -78,3804112502235	9857829	791524	UTM 17S	WGS84	-1,28491	-78,38041	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC10-1-11	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC10-1-11	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 40 | # fotos: 45	18/06/2015	169	209	Llanganates | TC10-1-11		Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC10-1-11|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HH12225769|Modelo de camara: Reconix PC858 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Yuragyaku / Emapast	1164,0	Categoria manejo: NA	lat: -1,33757207167402 | lon: -78,0470303757506	9851960	828649	UTM 17S	WGS84	-1,33757	-78,04703	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC25-2-11	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC25-2-11	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 34 | # fotos: 40	18/06/2015	169	203	Llanganates | TC25-2-11		Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC25-2-11|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HI01226688|Modelo de camara: Reconix PC873 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Pumaloma	1480,0	Categoria manejo: Parque Nacional	lat: -1,36000641311634 | lon: -78,0690965651123	9849480	826188	UTM 17S	WGS84	-1,36001	-78,06910	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC26-2-12	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC26-2-12	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 34 | # fotos: 515	18/06/2015	169	203	Llanganates | TC26-2-12		Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC26-2-12|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Saladero |Codigo camara: P850HI01226350|Modelo de camara: Reconix PC874 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Pumaloma	1062,0	Categoria manejo: NA	lat: -1,36912719358365 | lon: -78,0359232294542	9848466	829882	UTM 17S	WGS84	-1,36913	-78,03592	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC9-1-12	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC9-1-12	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 40 | # fotos: 10	18/06/2015	169	209	Llanganates | TC9-1-12	SI TIENE REPLICA	Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC9-1-12|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HI01226318|Modelo de camara: Reconix PC857 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Yuragyaku / Emapast	1101,0	Categoria manejo: NA	lat: -1,34296950359234 | lon: -78,0350214584363	9851361	829986	UTM 17S	WGS84	-1,34297	-78,03502	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC11-1-4	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC11-1-4	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 15	19/06/2015	170	201	Llanganates | TC11-1-4	SI TIENE REPLICA	Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC11-1-4|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HH12225708|Modelo de camara: Reconix PC859 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	San Francisco	1850,0	Categoria manejo: NA	lat: -1,37790058823917 | lon: -78,245496493338	9847523	806538	UTM 17S	WGS84	-1,37790	-78,24550	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC12-2-4	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC12-2-4	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 5	19/06/2015	170	201	Llanganates | TC12-2-4		Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC12-2-4|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HI01226354|Modelo de camara: Reconix PC860 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	San Francisco	1739,0	Categoria manejo: NA	lat: -1,37740526964572 | lon: -78,2392028819898	9847577	807239	UTM 17S	WGS84	-1,37741	-78,23920	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC27-1-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC27-1-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 20	19/06/2015	170	201	Llanganates | TC27-1-13		Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC27-1-13|Criterios de colocacion: Disponibilidad de agua |Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HI01226307|Modelo de camara: Reconix PC875 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Merazoinia	1594,0	Categoria manejo: NA	lat: -1,41683501693392 | lon: -78,1233426347569	9843198	820138	UTM 17S	WGS84	-1,41684	-78,12334	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC28-2-13	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC28-2-13	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 31 | # fotos: 25	19/06/2015	170	201	Llanganates | TC28-2-13		Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC28-2-13|Criterios de colocacion: Actividad de fauna|Descrpcion del criterio: Senderos de animales  |Codigo camara: P850HI01226675|Modelo de camara: Reconix PC876 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Pastaza	Merazonia	1324,0	Categoria manejo: NA	lat: -1,4225976132056 | lon: -78,1143753881111	9842559	821136	UTM 17S	WGS84	-1,42260	-78,11438	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
P3-F1-B1-TC13-1-14	Event	ES	https://creativecommons.org/licenses/by/4.0/	Ministerio del Ambiente y Agua de Ecuador, Subsecretaría de Patrimonio Natural, Dirección de Biodiversidad	CC BY-NC	Ministerio del Ambiente y Agua. 2021. Registro de trampas cámara del monitoreo a escala de paisajes. Proyecto Paisajes - Vida Silvestre, WCS, GEF, PNUD. Fuente: Ministerio del Ambiente y Wildlife Conservation Society. 2019. Monitoreo a escala de paisajes. Proyecto Paisajes – Vida Silvestre, WCS, GEF, PNUD. Quito, Ecuador	https://www.ambiente.gob.ec/alto-al-trafico-ilegal-animales-silvestres/	http://www.ambiente.gob.ec/	Proyecto Paisajes - Vida Silvestre - Cámaras trampa	MAAE - SPN - DBI		P3-F1-B1-TC13-1-14	WCS – Ecuador (2015): Selección de hasta 45 cuadrículas de 16 km2 en cada paisaje seleccionado. Dos visitas por cuadrícula. Primera visita se seleccionó al azar dos celdas de 1 km2 que fueron muestreadas mediante una trampa cámara. 30 días después la segunda visita para retirar la trampa cámara.	4 x 4	Km	Días funcionando: 28 | # fotos: 455	20/06/2015	171	199	Llanganates | TC13-1-14		Paisaje: P3|Fase: F1|Bloque: B1|ETC estandar: TC13-1-14|Criterios de colocacion: Disponibilidad de agua |Descrpcion del criterio: Rio cerca|Codigo camara: P850HI01226315|Modelo de camara: Reconix PC861 |Ano de camara: 2013|Sensibilidad: 75	South America	Ecuador	EC	Tungurahua	Bosque Las Candelarias	1562,0	Categoria manejo: NA	lat: -1,41966085676088 | lon: -78,3076741608128	9842910	799608	UTM 17S	WGS84	-1,41966	-78,30767	WGS84	Requiere de verificación	Verificado por técnicos geógrafos SPN - el punto se encuentra en territorio pero se mantiene incertidumbre de precisión del dato
